,|V|,|E|,Preordering ILP,Preordering ILP Gap,Preordering ILP T,Clustering ILP,Clustering ILP Gap,Clustering ILP T,Partial Ordering ILP,Partial Ordering ILP Gap,Partial Ordering ILP T,Successive ILPs,Successive ILPs Gap,Successive ILPs T,LP,LP T,LP+OCW,LP+OCW T,GDC,GDC T,GAI,GAI T,GDC+GAI,GDC+GAI T
13747362,72,672,349.00000000000006,0.0,0.2660977840423584,256.0,0.0,0.3605320453643799,319.0,0.0,77.5476987361908,278.0,0.0,0.5104701519012451,349.0,0.2095210552215576,349.0,0.2875337600708008,260,0.0006701946258544,268,0.0114076137542724,300,0.0079677104949951
14840869,72,811,461.0,0.0,15.861002922058104,224.0,0.0,1.0541713237762451,434.0,0.0,9.66250729560852,280.0,0.0,1.1563832759857178,471.5000000000001,0.3036096096038818,469.3651903448816,0.9385533332824708,360,0.0006659030914306,386,0.014021873474121,421,0.0087277889251708
145573135,72,1585,856.0,0.0315420560747663,500.0156464576721,380.0,0.0,24.72631573677063,856.0,0.0245327102803738,500.0080804824829,,,,888.6666666666613,5.233851432800293,882.2378766295251,28.16170048713684,685,0.0006871223449707,680,0.0136263370513916,811,0.0142335891723632
160839015,72,791,375.0,0.0,253.31331634521484,130.00000000000006,0.0,3.3322982788085938,375.0,0.0,87.82990097999573,182.00000000000009,0.0,3.246703147888184,399.5,0.4815645217895508,383.5513310301237,9.508682250976562,356,0.0006802082061767,270,0.0159106254577636,364,0.0041286945343017
26234692,73,307,197.0,0.0,0.0431592464447021,106.0,0.0,0.0334656238555908,180.0,0.0,0.0564010143280029,160.0,0.0,0.1304919719696045,197.0,0.0348496437072753,197.0,0.0760495662689209,153,0.0006685256958007,167,0.0099110603332519,188,0.0051727294921875
32289713,73,372,232.0,0.0,0.0466358661651611,172.0,0.0,0.0168461799621582,206.0,0.0,0.164881944656372,202.0,0.0,0.1048202514648437,232.0,0.0379505157470703,232.0,0.0614454746246337,161,0.0006875991821289,213,0.0108492374420166,206,0.0052642822265625
40818894,73,861,424.0,0.0,62.42829871177673,198.0,0.0,6.335071563720703,417.0,0.0,333.7709012031555,238.0,0.0,6.560525894165039,439.5,0.935692310333252,433.2589197637632,7.156848669052124,375,0.0006792545318603,317,0.0137989521026611,396,0.0067431926727294
117029850,73,557,379.0,0.0,0.0857136249542236,84.0,0.0,0.2435431480407714,378.0,0.0,0.0331649780273437,148.0,0.0,0.312467098236084,379.0,0.0666797161102294,379.0,0.0774276256561279,332,0.0006957054138183,300,0.0183920860290527,368,0.0074639320373535
186354564,73,1128,600.0,0.0,274.65357065200806,308.0,0.0,4.998687505722046,596.0,0.0,278.3946919441223,362.0,0.0,4.855578184127808,611.35,1.841328859329224,611.1111111111111,2.1784327030181885,496,0.0006892681121826,471,0.0151689052581787,560,0.0134403705596923
24907197,74,280,150.0,0.0,0.0811648368835449,108.0,0.0,0.1108162403106689,143.0,0.0,0.3020610809326172,125.0,0.0,0.2253458499908447,151.0,0.0423536300659179,150.2,0.0878071784973144,120,0.0006775856018066,126,0.0093245506286621,143,0.0037338733673095
135704499,74,513,319.0,0.0,0.0729694366455078,256.0,0.0,0.0332350730895996,274.0,0.0,0.228297472000122,294.0,0.0,0.1389713287353515,319.0,0.0608613491058349,319.0,0.0678544044494628,201,0.0006976127624511,302,0.0112168788909912,264,0.0060586929321289
11828432,75,2203,1057.0,0.0983916745506149,500.0195446014404,845.9999999999995,0.0,51.693374156951904,783.0,0.458492975734355,500.00888299942017,,,,1163.0656934306558,31.38050103187561,1161.6386054421764,68.8755407333374,783,0.0007145404815673,967,0.0133159160614013,1022,0.0190439224243164
14618160,75,583,305.0,0.0,1.1921963691711426,144.0,0.0,0.5453729629516602,304.0,0.0,1.0928308963775637,187.0,0.0,0.634678840637207,312.5,0.1164717674255371,310.36580706781274,0.4167263507843017,263,0.0007004737854003,244,0.0140125751495361,296,0.0061204433441162
33806113,75,885,485.0,0.0,243.57189512252808,218.0,0.0,2.323991298675537,481.0,0.0,444.0490324497223,342.0,0.0,2.508262872695923,512.36,0.2175018787384033,500.9049125083752,4.702056407928467,384,0.0007040500640869,407,0.0154910087585449,449,0.0086226463317871
50189671,75,531,320.0,0.0,1.822399377822876,208.0,0.0,0.3376352787017822,281.0,0.0,19.745572805404663,286.0,0.0,0.4546103477478027,332.5,0.0562283992767334,325.5696484005956,0.5857784748077393,211,0.0006864070892333,288,0.0108339786529541,265,0.006810188293457
88931752,75,204,124.0,0.0,0.0347061157226562,52.0,0.0,0.0173091888427734,117.0,0.0,0.0484809875488281,90.0,0.0,0.1399266719818115,124.0,0.0260670185089111,124.0,0.0302190780639648,108,0.0006942749023437,103,0.0117802619934082,119,0.0025107860565185
250340951,75,1783,886.0,0.1433405140902881,500.0090932846069,641.9999999999995,0.0,10.635961532592772,886.0,0.1388261851015801,500.0163016319275,,,,1015.4999999999976,6.82369875907898,1005.025939619842,67.6565432548523,717,0.000718355178833,878,0.0146424770355224,886,0.010413646697998
612473,76,1195,619.0,0.0306946688206785,500.01872873306274,234.00000000000023,0.0,29.13360929489136,619.0,0.0177705977382875,500.0085275173187,,,,650.0000000000003,1.6614630222320557,636.8388311845223,13.379474878311155,532,0.0007441043853759,438,0.0168573856353759,594,0.0140216350555419
17022544,76,651,365.0,0.0,0.1542661190032959,250.0,0.0,0.0666863918304443,337.0,0.0,17.379035234451294,283.0,0.0,0.1659891605377197,365.0,0.1288075447082519,365.0,0.1451587677001953,276,0.0007154941558837,324,0.0136177539825439,315,0.0079162120819091
35166642,76,622,286.0,0.0,92.76678848266602,192.0,0.0,1.569265604019165,282.0,0.0,241.1997601985932,203.0,0.0,1.556047439575195,316.0,0.1480817794799804,298.72305920073563,8.157314538955688,247,0.0007030963897705,180,0.0123851299285888,275,0.0064876079559326
204646586,76,1806,1431.0,0.0,0.2215931415557861,1336.0,0.0,0.0620114803314209,926.0,0.0129589632829373,500.0111141204834,1415.0,0.0,0.1472253799438476,1431.0,0.175189733505249,1431.0,0.194197416305542,568,0.0007178783416748,1412,0.0132286548614501,1273,0.0058090686798095
321620987,76,558,320.0,0.0,0.1186156272888183,236.0,0.0,0.0865383148193359,285.0,0.0,0.2069916725158691,255.0,0.0,0.181429386138916,320.5,0.0845828056335449,320.5,0.0979373455047607,239,0.0007119178771972,239,0.0108492374420166,271,0.0059387683868408
14404235,77,557,348.0,0.0,0.0779550075531005,260.0,0.0,0.027327537536621,296.0,0.0,1.464777946472168,281.0,0.0,0.1744594573974609,348.0,0.0629782676696777,348.0,0.0709896087646484,238,0.0007276535034179,330,0.0122337341308593,271,0.0072262287139892
18481292,77,1732,1103.9999999999998,0.0,0.7224884033203125,868.0,0.0,0.1014802455902099,904.0,0.0376106194690265,500.0090310573578,904.0,0.0,0.186455488204956,1104.0,0.7328701019287109,1104.0,0.7907862663269043,649,0.0007393360137939,993,0.0145745277404785,847,0.0112364292144775
29514951,77,1684,842.0,0.0795724465558194,500.01088786125183,658.0,0.0,0.2170901298522949,734.0,0.2084460325801283,500.17046904563904,,,,911.444444444445,8.87576699256897,910.0000000000008,13.469972610473633,610,0.0007474422454833,789,0.013451337814331,760,0.0143754482269287
36953510,77,795,381.0,0.0236220472440944,500.0206310749054,242.0,0.0,0.9814307689666748,381.0,0.0183727034120734,500.0220611095429,,,,410.5,0.4077956676483154,399.7063720554944,8.117538690567017,329,0.0007305145263671,326,0.0127885341644287,357,0.0064015388488769
135895585,77,716,446.0,0.0,0.1204414367675781,256.0,0.0,0.0465021133422851,407.0,0.0,1.4182050228118896,349.0,0.0,0.1514570713043213,446.0,0.0934095382690429,446.0,0.105090856552124,310,0.0007152557373046,369,0.0112168788909912,390,0.0082576274871826
158414847,77,1338,737.9999999999991,0.0,15.771039247512816,346.0000000000003,0.0,1.991995334625244,715.0,0.0237762237762237,500.0094456672669,428.0000000000003,0.0,2.0508506298065186,741.0401480070863,4.359639883041382,740.3301506859868,7.697425127029419,594,0.0007374286651611,603,0.0178003311157226,672,0.013211965560913
21318259,78,1068,656.9999999999999,0.0,0.365541934967041,298.0,0.0,0.162060260772705,634.0,0.0,11.733089208602903,419.0,0.0,0.2612960338592529,657.0,0.3269524574279785,657.0,0.3514087200164795,510,0.0007321834564208,576,0.0151319503784179,610,0.0091431140899658
26346966,78,1928,1051.999999999999,0.0,3.005115509033203,888.0,0.0,0.1726305484771728,679.0,0.4359351988217967,500.0317933559418,978.0,0.0,0.3066630363464355,1052.000000000016,3.032120943069458,1052.000000000016,3.273894786834717,679,0.0007500648498535,975,0.0117769241333007,842,0.0111112594604492
83883736,78,1067,596.0,0.0,6.249648809432983,486.0,0.0,0.0958592891693115,530.0,0.0113207547169811,500.0116262435913,501.0,0.0,0.1918156147003173,605.5,0.4290280342102051,599.4728812003855,1.5564968585968018,402,0.0007507801055908,540,0.0146369934082031,494,0.0085222721099853
87771546,78,1123,484.0,0.1033057851239669,500.0147867202759,328.0,0.0,42.47190022468567,480.0,0.1291666666666666,500.01752614974976,,,,564.0,0.8645262718200684,525.7369182575468,95.24166870117188,435,0.0007553100585937,382,0.0169732570648193,467,0.0073549747467041
230880104,78,3537,2312.0,0.0,8.243744611740112,1818.0,0.0,0.7289502620697021,1208.0,0.6721854304635762,500.011857509613,2202.0,0.0,0.8009064197540283,2312.3750000000105,11.300702333450316,2312.3750000000105,12.208085298538208,1208,0.000760793685913,2187,0.0145752429962158,1937,0.0134801864624023
22970486,79,613,349.0,0.0,0.1852099895477295,188.0,0.0,0.0439586639404296,342.0,0.0,0.5783493518829346,223.0,0.0,0.148252248764038,349.85185185185173,0.1242938041687011,349.85185185185173,0.1636984348297119,303,0.0007381439208984,270,0.0157690048217773,332,0.0068030357360839
45857296,79,367,204.0,0.0,0.0636382102966308,72.0,0.0,0.111025333404541,203.0,0.0,0.1869266033172607,110.0,0.0,0.2350835800170898,204.0,0.0536983013153076,204.0,0.0607461929321289,183,0.0007331371307373,163,0.0116224288940429,195,0.0037348270416259
73738774,79,883,528.0,0.0,2.880935907363892,164.0,0.0,1.6131277084350586,527.0,0.0,3.57158637046814,360.0,0.0,1.7095742225646973,534.0,0.2905507087707519,533.75,0.3492288589477539,431,0.0007476806640625,412,0.0158541202545166,513,0.0106575489044189
80297299,79,1434,816.0,0.0061274509803921,500.0232048034668,276.0,0.0,171.53584241867063,815.0,0.0061349693251533,500.01516342163086,,,,834.490141720375,3.153167486190796,831.1012147435945,8.345675468444824,667,0.0007379055023193,531,0.0157516002655029,789,0.0157170295715332
154648125,79,416,237.0,0.0,0.0715038776397705,82.0,0.0,0.3997306823730469,237.0,0.0,0.0623118877410888,114.0,0.0,0.5031630992889404,237.0,0.0589745044708251,237.0,0.0701208114624023,214,0.0007281303405761,172,0.0153810977935791,228,0.0044050216674804
189592841,79,505,299.0,0.0,0.084566593170166,180.0,0.0,0.118485689163208,286.0,0.0,0.3030827045440674,218.0,0.0,0.2232451438903808,299.5,0.0565149784088134,299.5,0.0619897842407226,230,0.0007350444793701,264,0.0138964653015136,276,0.0070075988769531
191924526,79,1440,630.0,0.1936507936507936,500.01819014549255,420.0,0.0,94.54137206077576,632.0,0.235759493670886,500.0135431289673,,,,796.4999999999999,0.7140674591064453,732.177465601854,133.75070977211,531,0.0007431507110595,597,0.0149149894714355,597,0.0109119415283203
278311152,79,2261,1154.0,0.0649913344887348,500.0482177734375,744.0,0.0,7.227021932601929,875.0,0.3908571428571428,500.0082483291626,,,,1232.182761950747,31.51906800270081,1229.5226930643137,76.62172293663025,875,0.0007483959197998,1017,0.0153977870941162,1149,0.0118610858917236
14984096,80,657,343.0,0.0,1.1287894248962402,164.0,0.0,1.1562931537628174,341.0,0.0,1.2817130088806152,197.0,0.0,1.266993761062622,348.78431372549016,0.2078158855438232,348.28571428571433,0.3019816875457763,299,0.0007398128509521,238,0.0145459175109863,328,0.0074000358581542
15706128,80,1275,526.0,0.1425855513307984,500.0244219303131,382.0,0.0,50.91751742362976,535.0,0.1644859813084112,500.0269992351532,,,,641.0,0.7986302375793457,588.8229085100754,109.98725533485413,475,0.0007452964782714,432,0.0132627487182617,512,0.0082759857177734
40705032,80,392,232.0,0.0,0.2775006294250488,146.0,0.0,0.0220587253570556,219.0,0.0,0.0883746147155761,173.0,0.0,0.1459717750549316,232.0,0.0486586093902587,232.0,0.0565142631530761,189,0.0007388591766357,195,0.0143420696258544,212,0.0045616626739501
44524106,80,1072,506.0,0.0671926667482038,500.01611495018005,436.0,0.0,0.1046526432037353,491.0,0.0672097759674134,500.0085420608521,,,,543.6315789473682,2.448552370071411,541.2982456140361,7.894084215164185,391,0.0007417201995849,484,0.013251781463623,458,0.0078151226043701
45333725,80,371,273.0,0.0,0.0479958057403564,96.0,0.0,0.0724818706512451,260.0,0.0,0.0501861572265625,190.0,0.0,0.2534315586090088,273.6666666666667,0.0365824699401855,273.6666666666667,0.0427854061126709,219,0.000734806060791,247,0.0135838985443115,264,0.0060431957244873
54791004,80,985,511.0,0.0,18.81081986427307,292.0,0.0,0.942884922027588,496.0,0.0,364.39963960647583,352.0,0.0,0.9462442398071288,516.8001224940829,1.5527074337005615,514.7628962238332,4.260269403457642,431,0.0007715225219726,370,0.0183079242706298,471,0.0090160369873046
248523038,80,698,387.0,0.0,0.435321569442749,216.0,0.0,0.1239798069000244,376.0,0.0,1.1590821743011477,283.0,0.0,0.2430746555328369,390.83333333333326,0.1699674129486084,390.83333333333326,0.1938648223876953,308,0.0007457733154296,322,0.0128891468048095,353,0.008664846420288
296218728,80,1051,529.0,0.0,170.27026772499084,314.0,0.0,13.171878576278688,526.0,0.0,256.92146730422974,338.0,0.0,14.15911626815796,544.0,1.7158052921295166,540.7256459464215,4.761037111282349,415,0.0007364749908447,340,0.0135242938995361,493,0.0112578868865966
368018677,80,438,273.0,0.0,0.0960917472839355,64.0,0.0,0.1101493835449218,271.0,0.0,0.1518542766571045,144.0,0.0,0.2470042705535888,274.33333333333337,0.0555319786071777,274.33333333333337,0.0643529891967773,261,0.0007364749908447,208,0.0151071548461914,267,0.0033440589904785
103991905,81,615,346.0,0.0,0.1492214202880859,202.0,0.0,0.2100017070770263,328.0,0.0,0.5626218318939209,224.0,0.0,0.3909471035003662,346.5,0.1099593639373779,346.5,0.1217091083526611,267,0.0007567405700683,289,0.0145747661590576,310,0.0069003105163574
360210947,81,1211,581.0,0.0654042627811843,500.02031898498535,320.0,0.0,2.8165526390075684,593.0,0.0236087689713322,500.0179724693298,,,,623.0,2.663827657699585,612.8900340180178,15.40665888786316,515,0.0007615089416503,482,0.0172877311706542,565,0.0119404792785644
